Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,124731,430227,Greek,30516,ἐξακολουθήσαντες,exakolouthēsantes,V-APA-NMP,Verb - Aorist Participle Active - Nominative Masculine Plural,1811,,,, to follow ,,"To follow after, imitate. From ek and akoloutheo; to follow out, i.e. to imitate, obey, yield to."
999999,124732,430228,Greek,30516,τῇ,tē,Art-DFS,Article - Dative Feminine Singular,3588,,,, the ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124733,430229,Greek,30516,ὁδῷ,hodō,N-DFS,Noun - Dative Feminine Singular,3598,,,, way ,,"A way, road, journey, path. Apparently a primary word; a road; by implication, a progress; figuratively, a mode or means."
999999,124734,430230,Greek,30516,τοῦ,tou,Art-GMS,Article - Genitive Masculine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124735,430231,Greek,30516,Βαλαὰμ,Balaam,N-GMS,Noun - Genitive Masculine Singular,903,,,, of Balaam ,,"Balaam, son of Beor of Pethor on the Euphrates, a soothsayer in the Old Testament. Of Hebrew origin; Balaam, a Mesopotamian."
999999,124736,430232,Greek,30516,τοῦ,tou,Art-GMS,Article - Genitive Masculine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124737,430233,Greek,30516,Βεώρ,Beōr,N-GMS,Noun - Genitive Masculine Singular,1007,,,," [son] of Beor , ","NA, SBL, BYZ, and TR <i>Bosor</i>","Bosor, father of Balaam. Of Hebrew origin; Bosor, a Moabite."
999999,124738,430234,Greek,30516,ὃς,hos,RelPro-NMS,Personal / Relative Pronoun - Nominative Masculine Singular,3739,,,, who ,,"Who, which, what, that. "
999999,124741,430235,Greek,30516,ἠγάπησεν,ēgapēsen,V-AIA-3S,Verb - Aorist Indicative Active - 3rd Person Singular,25,,,, loved ,,"To love, wish well to, take pleasure in, long for; denotes the love of reason, esteem. Perhaps from agan; to love."
999999,124739,430236,Greek,30516,μισθὸν,misthon,N-AMS,Noun - Accusative Masculine Singular,3408,,,, [the] wages ,,"(a) pay, wages, salary, (b) reward, recompense, punishment. Apparently a primary word; pay for service, good or bad."
999999,124740,430237,Greek,30516,ἀδικίας,adikias,N-GFS,Noun - Genitive Feminine Singular,93,,,, of wickedness . ,,"Injustice, unrighteousness, hurt. From adikos; injustice; morally, wrongfulness."
999999,124743,430238,Greek,30517,δὲ,de,Conj,Conjunction,1161,2 Peter 2:16,,, But ,,"A primary particle; but, and, etc."
999999,124744,430239,Greek,30517,ἔσχεν,eschen,V-AIA-3S,Verb - Aorist Indicative Active - 3rd Person Singular,2192,,,, he was ,,"To have, hold, possess. Including an alternate form scheo skheh'-o; a primary verb; to hold."
999999,124742,430240,Greek,30517,ἔλεγξιν,elenxin,N-AFS,Noun - Accusative Feminine Singular,1649,,,, rebuked ,,"Rebuke, reproof, refutation. From elegcho; refutation, i.e. Reproof."
